Frequency,Absorbance
5.40061,1.17955
5.40061,1.17452
5.42482,1.20638
5.42482,1.19967
5.42482,1.19297
5.41998,1.18793
5.4458,1.20638
5.44418,1.198
5.43934,1.19297
5.46516,1.20974
5.46355,1.20135
5.46355,1.19548
5.48453,1.21645
5.48291,1.20806
5.48291,1.20135
5.48291,1.19548
5.50389,1.22316
5.50228,1.21477
5.50228,1.20806
5.49743,1.20303
5.50228,1.19548
5.52164,1.22987
5.52164,1.22316
5.52164,1.21645
5.52164,1.20974
5.54262,1.22987
5.541,1.22148
5.541,1.21477
5.53616,1.21142
5.56037,1.23322
5.56037,1.22651
5.56037,1.2198
5.55553,1.21477
5.57973,1.23657
5.57973,1.22987
5.57973,1.22316
5.57489,1.21812
5.5991,1.23993
5.5991,1.23322
5.5991,1.22651
5.5991,1.22148
5.61846,1.23993
5.61846,1.23322
5.61846,1.22651
5.61846,1.22148
5.63783,1.23993
5.63783,1.23406
5.63299,1.22819
5.65719,1.23993
5.65235,1.2349
5.67656,1.24161
5.69592,1.23993
5.70076,1.2349
5.71044,1.23993
5.73465,1.28186
5.75401,1.28522
5.79274,1.29192
5.79274,1.28354
5.81211,1.29528
5.81211,1.2827
5.83147,1.30115
5.83147,1.2936
5.83147,1.28689
5.84115,1.2827
5.84599,1.29863
5.8702,1.30367
5.8702,1.29696
5.8702,1.29025
5.8702,1.28354
5.88956,1.3045
5.90893,1.3045
5.91861,1.29696
5.92345,1.30367
5.95895,1.29752
5.9767,1.3045
5.99607,1.30534
6.01059,1.30199
