Frequency,Absorbance
2.6988,0.46135
2.69395,0.44406
2.69395,0.43541
2.70848,0.45378
2.71978,0.46134
2.73915,0.47646
2.73269,0.46673
2.74883,0.48726
2.7569,0.47861
2.7682,0.4959
2.76175,0.48725
2.78757,0.50453
2.78112,0.49265
2.79726,0.5175
2.81663,0.5283
2.81017,0.51857
2.82631,0.53694
2.836,0.54774
2.83922,0.53693
2.85375,0.56935
2.85536,0.55854
2.84891,0.54882
2.86505,0.57799
2.87473,0.59096
2.86828,0.56718
2.87796,0.57799
2.89249,0.60392
2.89087,0.59311
2.90379,0.6104
2.91347,0.61904
2.92316,0.62985
2.9167,0.59742
2.93123,0.64281
2.94253,0.65145
2.94091,0.6374
2.96028,0.66442
2.96189,0.6536
2.95544,0.64712
2.97158,0.67089
2.98126,0.6817
3.00063,0.68817
2.99418,0.68169
2.99418,0.67304
3.0087,0.69898
3.01839,0.69032
3.02807,0.69896
3.03776,0.69031
3.04744,0.69895
3.05713,0.6903
3.06681,0.69894
3.07649,0.69136
3.08779,0.69892
3.10716,0.70756
3.10071,0.69892
3.12653,0.71187
3.12492,0.70214
3.14429,0.71402
3.14267,0.70393
3.16366,0.71185
3.16366,0.7032
3.18464,0.71616
3.17818,0.70751
3.20239,0.71885
3.22338,0.7291
3.22176,0.71938
3.24275,0.74423
3.23629,0.7345
3.25243,0.75503
3.2605,0.74746
3.2718,0.75718
3.28148,0.76582
3.28956,0.77663
3.30085,0.79392
3.29924,0.78311
3.29763,0.76725
3.32022,0.80039
3.31377,0.79066
3.32829,0.81984
3.32991,0.80903
3.33959,0.83713
3.33798,0.82632
3.33314,0.79606
3.34766,0.85875
3.34766,0.8501
3.35735,0.86739
3.3525,0.8382
3.36865,0.88468
3.36703,0.87387
3.36219,0.85874
3.37672,0.9063
3.37672,0.89765
3.3864,0.92359
3.3864,0.91494
3.38156,0.88575
3.39609,0.93223
3.39124,0.90629
3.40738,0.95817
3.40577,0.94736
3.40577,0.93871
3.40093,0.92358
3.41545,0.97438
3.42675,0.99275
3.42514,0.98302
3.43644,1.01436
3.43482,1.00355
3.44451,1.03598
3.44612,1.02517
3.43967,0.9895
3.45581,1.05327
3.45419,1.04246
3.46388,1.08353
3.46388,1.07488
3.46388,1.06624
3.45904,1.03164
3.47518,1.11812
3.47356,1.10731
3.47356,1.09866
3.47356,1.09001
3.46872,1.05434
3.48486,1.14838
3.48325,1.13757
3.48325,1.12892
3.4784,1.08136
3.49293,1.20459
3.49293,1.19594
3.49293,1.18729
3.49293,1.17865
3.49293,1.17
3.49293,1.16135
3.48809,1.12027
3.50262,1.23053
3.50262,1.22188
3.50262,1.21323
3.49777,1.14945
3.5123,1.24782
3.5123,1.23917
3.51391,1.20314
3.50746,1.19593
3.50746,1.18729
3.50746,1.17864
3.50746,1.16999
3.52198,1.27376
3.52198,1.26511
3.52198,1.25646
3.52198,1.23052
3.51714,1.22187
3.51714,1.21322
3.53328,1.29105
3.53167,1.28024
3.52683,1.24781
3.52683,1.23916
3.54135,1.32131
3.54135,1.31267
3.54135,1.30402
3.53651,1.26618
3.55265,1.3386
3.55104,1.32779
3.5462,1.29212
3.56072,1.36887
3.56072,1.36022
3.56072,1.35157
3.55588,1.31698
3.55588,1.30833
3.57202,1.4121
3.57041,1.40129
3.57041,1.39265
3.57041,1.384
3.57041,1.37535
3.56557,1.34292
3.56557,1.33427
3.58009,1.45966
3.58009,1.45102
3.58009,1.44237
3.58009,1.43372
3.58009,1.42507
3.57525,1.36453
3.57525,1.35589
3.59139,1.5202
3.58978,1.50939
3.58978,1.50074
3.58978,1.49209
3.58978,1.48344
3.58978,1.47479
3.58978,1.46614
3.59139,1.41641
3.58493,1.40777
3.58816,1.39624
3.59946,1.56776
3.59946,1.55911
3.59946,1.55046
3.59946,1.54181
3.59946,1.53316
3.59462,1.45533
3.59462,1.44668
3.59462,1.43803
3.59462,1.42939
3.61076,1.5764
3.61076,1.52451
3.60915,1.5137
3.60915,1.50505
3.60915,1.49748
3.6043,1.48668
3.6043,1.46938
3.61883,1.61531
3.61883,1.60666
3.61883,1.59802
3.61883,1.58937
3.61883,1.56342
3.61883,1.55477
3.61883,1.54612
3.61883,1.53748
3.63013,1.6672
3.62851,1.65639
3.62851,1.64774
3.62851,1.63909
3.62851,1.63044
3.62851,1.62179
3.63013,1.58071
3.62851,1.5699
3.62367,1.52882
3.62367,1.51693
3.6382,1.61097
3.6382,1.60233
3.6382,1.59368
3.63336,1.56125
3.64788,1.67151
3.64788,1.66286
3.64788,1.65421
3.64788,1.64556
3.64788,1.63691
3.64788,1.62827
3.64788,1.61962
3.65918,1.68015
3.65918,1.61096
3.65757,1.60015
3.65757,1.59258
3.66887,1.70176
3.66725,1.69095
3.66887,1.66717
3.66725,1.65636
3.66725,1.64771
3.66725,1.63906
3.66725,1.63041
3.66725,1.62177
3.67694,1.68014
3.67694,1.61095
3.67694,1.6023
3.67855,1.59149
3.68178,1.70608
3.68662,1.69743
3.68662,1.68878
3.68662,1.67148
3.68662,1.66283
3.68662,1.65419
3.68662,1.64554
3.68662,1.63689
3.68662,1.62824
3.68662,1.61959
3.69631,1.68121
3.69631,1.61094
3.69631,1.60229
3.69469,1.59148
3.70115,1.69093
3.70115,1.67147
3.70599,1.66282
3.70599,1.65417
3.70599,1.64552
3.70599,1.63688
3.70599,1.62823
3.70599,1.61958
3.71729,1.61092
3.71568,1.60011
3.71568,1.59146
3.72536,1.65632
3.72536,1.64767
3.72536,1.63902
3.72536,1.63038
3.72536,1.62173
3.72697,1.58209
3.73504,1.61091
3.73504,1.60226
3.73504,1.59361
3.73989,1.6282
3.74473,1.61739
3.74634,1.58496
3.74473,1.57415
3.74312,1.56406
3.75603,1.60657
3.75441,1.59576
3.75441,1.55306
3.7641,1.58495
3.7641,1.5763
3.7641,1.56765
3.7641,1.5417
3.7641,1.53305
3.7641,1.52441
3.7641,1.51576
3.7641,1.50711
3.7641,1.49846
3.7641,1.48981
3.76248,1.479
3.77378,1.59899
3.76894,1.59359
3.76894,1.559
3.76894,1.55035
3.77378,1.47251
3.77378,1.46386
3.77378,1.45521
3.77217,1.4444
3.77863,1.51575
3.77863,1.5071
3.78347,1.49845
3.78347,1.4898
3.78347,1.48115
3.78185,1.43575
3.79315,1.4725
3.79315,1.46385
3.79315,1.4552
3.79315,1.44655
3.79315,1.42925
3.79315,1.4206
3.79315,1.41196
3.79315,1.40331
3.79154,1.3925
3.79477,1.34709
3.79799,1.48546
3.79799,1.4379
3.80445,1.386
3.80284,1.37519
3.80284,1.36654
3.80284,1.3579
3.80445,1.33411
3.80284,1.3233
3.80768,1.42276
3.81252,1.39681
3.81414,1.34708
3.81414,1.3132
3.81736,1.38599
3.81736,1.37735
3.81736,1.3687
3.82221,1.35788
3.82382,1.3341
3.82221,1.32329
3.82382,1.2995
3.82221,1.2887
3.82221,1.28005
3.82221,1.2714
3.82221,1.26275
3.82221,1.2541
3.82705,1.34707
3.82705,1.31248
3.8335,1.24328
3.83189,1.23247
3.83189,1.22382
3.83189,1.21518
3.83673,1.27896
3.83673,1.2649
3.84158,1.25409
3.85126,1.24327
3.85126,1.23462
3.85126,1.22597
3.85126,1.21733
3.85126,1.20868
3.84965,1.19787
3.86256,1.19137
3.86094,1.18056
3.86094,1.17191
3.85933,1.16183
3.86579,1.21299
3.86579,1.20434
3.87063,1.15245
3.87063,1.1438
3.87063,1.13515
3.87547,1.19569
3.87547,1.16974
3.88031,1.16109
3.88031,1.1265
3.88031,1.11785
3.89,1.15244
3.89,1.14379
3.89,1.13514
3.89,1.10919
3.88838,1.09838
3.89484,1.12649
3.89968,1.11567
3.9013,1.09189
3.89968,1.08108
3.89968,1.07243
3.89968,1.06378
3.89968,1.05513
3.90937,1.10161
3.90775,1.04216
3.91421,1.08756
3.91421,1.07891
3.91421,1.07026
3.91421,1.06161
3.91905,1.05296
3.91744,1.0335
3.92874,1.0443
3.92874,1.02701
3.92874,1.01836
3.92874,1.00971
3.92712,0.9989
3.93842,1.03241
3.93842,0.99078
3.94326,1.01402
3.94811,1.00537
3.95779,0.99672
3.95779,0.98807
3.95779,0.97077
3.95779,0.96212
3.96747,0.95347
3.97232,0.98806
3.97716,0.97725
3.97716,0.9686
3.97716,0.95995
3.97877,0.94481
3.99169,0.9621
3.99653,0.95345
3.99653,0.9448
3.99653,0.93615
3.99653,0.9275
4.0046,0.91669
4.01105,0.94479
4.0159,0.93614
4.0159,0.92749
4.0159,0.91019
4.0159,0.90154
4.0272,0.91883
4.0272,0.89289
4.02558,0.88208
4.02558,0.87343
4.03688,0.90586
4.04495,0.91666
4.04656,0.89288
4.04495,0.88207
4.04011,0.87558
4.05625,0.90584
4.06432,0.89286
4.06271,0.88205
4.07562,0.91015
4.074,0.89934
4.08369,0.88745
4.09499,0.92744
4.09337,0.91663
4.09337,0.90798
4.09337,0.89933
