0.93370, 0.04837
0.95034, 0.04588
0.96282, 0.04586
0.99193, 0.04580
1.00857, 0.05804
1.02520, 0.06291
1.04045, 0.06206
1.05016, 0.04813
1.06680, 0.05669
1.08343, 0.06280
1.09868, 0.06522
1.10977, 0.05211
1.12502, 0.05289
1.14166, 0.06268
1.15968, 0.07164
1.17493, 0.07243
1.19157, 0.07976
1.19296, 0.05521
1.20821, 0.07727
1.22484, 0.09933
1.22484, 0.07969
1.24009, 0.08457
1.25118, 0.07146
1.26643, 0.07225
1.28307, 0.08203
1.30109, 0.09099
1.31496, 0.09424
1.33298, 0.09175
1.34962, 0.09171
1.36487, 0.10396
1.38150, 0.11374
1.40091, 0.12025
1.41616, 0.11858
1.43280, 0.12100
1.44805, 0.13325
1.46746, 0.13321
1.48132, 0.13318
1.49103, 0.12089
1.50073, 0.13314
1.51737, 0.13965
1.53400, 0.14944
1.54787, 0.14941
1.56589, 0.14037
1.58253, 0.15507
1.59916, 0.15994
1.61441, 0.17218
1.63243, 0.17706
1.64907, 0.17948
1.66709, 0.19172
1.66155, 0.17700
1.68234, 0.19905
1.69759, 0.19820
1.71562, 0.19407
1.73225, 0.20386
1.75028, 0.21773
1.76553, 0.22588
1.78078, 0.22749
1.79880, 0.23563
1.79880, 0.21600
1.81405, 0.23069
1.83207, 0.23802
1.84871, 0.23799
1.86535, 0.23795
1.88060, 0.24038
1.89862, 0.24771
1.91525, 0.24767
1.93050, 0.25010
1.94853, 0.25742
1.96516, 0.26721
1.98180, 0.26718
1.99844, 0.26714
2.01646, 0.27611
2.03032, 0.27935
2.04835, 0.28422
2.06498, 0.28664
2.08301, 0.28579
2.09964, 0.31358
2.09826, 0.29149
2.09410, 0.27431
2.11489, 0.31968
2.13014, 0.31515
2.13985, 0.29386
2.14817, 0.31348
2.15787, 0.29546
2.16619, 0.32326
2.18144, 0.33918
2.19807, 0.33547
2.21610, 0.32807
2.23135, 0.34277
2.23135, 0.32313
2.24660, 0.32801
2.25769, 0.31489
2.27433, 0.32795
2.26878, 0.31324
2.28958, 0.32547
2.30621, 0.32543
2.32285, 0.33522
2.33948, 0.33273
2.35612, 0.34006
2.37276, 0.34494
2.38801, 0.34736
2.39771, 0.32525
2.40603, 0.35223
2.41435, 0.33749
2.42405, 0.36202
2.43930, 0.36444
2.45594, 0.36686
2.45594, 0.34968
2.47396, 0.36191
2.47258, 0.33983
2.49060, 0.37661
2.48505, 0.35453
2.50585, 0.37412
2.52249, 0.39127
2.52249, 0.37164
2.53912, 0.40597
2.53774, 0.38470
2.55576, 0.40102
2.55714, 0.37647
2.57378, 0.40099
2.57101, 0.37317
2.59042, 0.43041
2.58903, 0.40587
2.58487, 0.38378
2.60567, 0.45002
2.60567, 0.43038
2.60567, 0.41074
2.62230, 0.45980
2.62230, 0.44016
2.62230, 0.41316
2.63894, 0.44504
2.63894, 0.42540
2.63894, 0.40822
2.65558, 0.44010
2.65419, 0.41555
2.67360, 0.44988
2.66805, 0.43025
2.69024, 0.47930
2.68746, 0.45149
2.69301, 0.43020
2.70549, 0.48909
2.70549, 0.46945
2.72212, 0.48906
2.72212, 0.46942
2.74015, 0.50866
2.73737, 0.48248
2.75678, 0.53808
2.75124, 0.51845
2.75124, 0.49882
2.77342, 0.55768
2.77203, 0.53314
2.78867, 0.56256
2.78867, 0.54292
2.78867, 0.52329
2.78867, 0.50365
2.80531, 0.53307
2.80531, 0.51343
2.80531, 0.49380
2.82333, 0.54776
2.82194, 0.52322
2.82194, 0.50358
2.82194, 0.48640
2.83858, 0.56491
2.83858, 0.49373
