Frequency,Absorbance
4.97583,3.30044
4.99193,3.2376
4.98801,3.17421
4.99193,3.00106
5.00058,2.926
5.00172,3.83074
5.00172,3.76401
5.00172,3.7099
5.00857,3.64228
5.01177,3.41881
5.01085,3.3555
5.01885,3.10255
5.01085,3.57464
5.01542,3.51513
5.00629,3.47724
5.01542,3.29689
5.03674,3.23019
5.03369,3.17156
5.03712,3.02006
5.03572,2.87667
5.04511,2.96461
5.03735,2.79443
5.0624,3.09701
5.07366,3.34071
5.07676,3.44951
5.07937,3.38536
5.08241,3.27714
5.07937,3.21329
5.07937,3.15918
5.08965,3.00255
5.10025,2.92623
5.10881,3.0902
5.10678,2.89842
5.12896,3.21923
5.12505,3.15708
5.13761,3.32457
5.13114,3.26819
5.13761,2.99991
5.14535,3.75519
5.14332,3.68088
5.14332,3.62677
5.14332,3.57266
5.14332,3.51855
5.14332,3.46444
5.14332,3.41034
5.14332,3.36921
5.14636,2.93274
5.14789,4.98707
5.15245,4.73277
5.15245,4.65702
5.15245,4.4882
5.14789,4.42908
5.14789,4.37564
5.14789,4.32154
5.14789,4.26743
5.14789,4.21332
5.14789,4.15921
5.14789,4.1051
5.15245,4.0418
5.15245,3.98823
5.15245,3.93412
5.15245,3.88001
5.15245,3.8259
5.1555,3.07163
5.15245,4.92756
5.15245,4.87345
5.17203,3.17601
5.17073,3.12035
5.17203,2.84981
5.16342,2.78054
5.17856,3.28114
5.18291,3.23219
5.18247,3.0137
5.17073,2.72355
5.17073,2.68387
5.17073,3.73719
5.17073,3.68308
5.17073,3.62897
5.17073,3.57486
5.17529,3.51535
5.17073,3.46665
5.17073,3.41254
5.17986,3.35484
5.19242,2.93032
5.17986,4.73281
5.17986,4.65705
5.17986,4.00775
5.21069,3.08524
5.2164,3.1637
5.22858,3.27013
5.22554,3.21133
5.22858,2.99959
5.23467,3.33038
5.23076,2.92873
5.23011,3.43426
5.24076,3.36574
5.25523,3.10018
5.25523,3.03389
5.25295,2.89213
5.24381,2.82826
5.24381,2.76658
5.26991,3.26272
5.27122,3.20057
5.27426,3.16378
5.27122,2.98414
5.2921,3.3385
5.29177,3.10158
5.28949,3.04296
5.2834,2.93473
5.30645,3.49131
5.29862,3.41272
5.32032,3.56053
5.29862,3.28286
5.29862,3.22875
5.29862,3.17464
5.32146,3.67788
5.32907,3.61837
5.34887,3.54806
5.35115,3.48178
5.36029,3.41145
5.37628,3.34992
5.37353,3.29486
5.38313,3.22075
5.38769,3.15312
5.38998,3.09468
5.40216,3.05093
5.39911,2.98431
5.39911,2.92912
5.41216,2.85787
5.40825,2.7944
5.40673,2.73876
5.41282,2.69864
5.43696,3.27223
5.43566,3.20729
5.43696,3.147
5.44682,3.41773
5.44479,3.3415
5.44479,3.11262
5.43109,3.02061
5.42652,2.98002
5.42652,2.92591
5.46306,4.7148
5.46002,4.64482
5.46763,4.98143
5.46489,4.91826
5.4722,4.4881
5.46763,4.4302
5.46763,4.37609
5.46763,4.32198
5.46763,4.26787
5.46763,4.21376
5.46763,4.15965
5.46763,4.10554
5.4722,4.0417
5.46763,3.99733
5.46763,3.94322
5.46763,3.88911
5.46763,3.835
5.46763,3.78089
5.46763,3.72678
5.4722,3.66835
5.4722,3.61424
5.4722,3.55797
5.4722,3.50314
5.4722,4.8739
5.47951,3.29176
5.47677,3.2317
5.48133,3.17922
5.4859,3.45897
5.48133,3.39133
5.47677,3.34803
5.49047,3.12512
5.49047,3.07102
5.49047,3.01691
5.49047,2.9628
5.49047,2.90869
5.48742,2.84844
5.497,2.78997
5.49351,4.66831
5.52962,3.1796
5.52016,2.75019
5.53067,3.38923
5.53615,3.32431
5.53615,3.2702
5.53615,3.22547
5.53919,3.11365
5.53615,3.05376
5.53615,2.99966
5.53615,2.94555
5.53615,2.89144
5.53615,2.8404
5.58386,3.35059
5.58183,3.27459
5.58183,3.22373
5.57954,3.15744
5.58913,3.01921
5.59879,3.44715
5.61266,3.08985
5.61576,2.92618
5.61106,2.85042
5.63093,3.40236
5.6275,3.32876
5.6275,3.27466
5.6275,3.22055
5.6275,3.16644
5.63142,3.0205
5.60923,2.81795
5.6473,3.49797
5.64577,3.59356
5.64121,3.54305
5.65752,3.11639
5.67927,3.41325
5.67014,3.34109
5.67318,3.2942
5.67318,3.24009
5.67318,3.18598
5.67546,3.03989
5.67318,2.97279
5.69145,2.91979
5.6945,2.86136
5.68414,2.80291
5.70363,3.14274
5.69145,2.7434
5.70972,3.49242
5.71886,3.39382
5.71886,3.33971
5.71886,3.2856
5.71886,3.2315
5.71886,3.17522
5.72277,3.07783
5.71886,3.01506
5.71886,2.96095
5.74105,2.89698
5.73408,2.83436
5.73713,2.78386
5.7554,3.34842
5.7554,3.29431
5.75997,3.24292
5.75997,3.18881
5.76454,3.12983
5.76454,3.07573
5.76454,3.02162
5.76454,2.96751
5.77184,2.89177
5.8026,3.12394
5.79194,3.013
5.82979,3.24804
5.82849,3.18836
5.83876,3.35801
5.84067,3.29804
5.84937,3.43358
5.85475,3.11657
5.85792,3.00287
5.86046,3.68044
5.86046,3.60829
5.86046,3.55418
5.86503,3.50116
5.87759,3.23632
5.87416,3.16732
5.87873,3.07444
5.88199,3.33778
5.8833,3.27826
5.88533,2.91453
5.8833,2.82915
5.87873,3.42435
5.89015,2.79805
5.90461,2.99692
5.92212,3.21609
5.91984,3.14304
5.91984,3.08893
5.91984,3.03752
5.93202,3.30358
5.9324,2.93879
5.92441,2.86709
5.93126,2.80352
5.96666,3.50428
5.96552,3.43312
5.96552,3.37902
5.96666,3.23373
5.96552,3.16258
5.964,3.10342
5.96369,3.04678
5.97161,3.69502
5.97237,3.62738
5.97237,3.57328
5.97726,3.31936
5.97922,2.99973
5.98379,2.93571
5.99293,3.5219
5.99293,3.46779
5.99293,3.41368
5.99293,3.25136
5.99293,3.19725
5.99293,3.14314
5.99293,3.08903
6.00206,3.00247
