0.92658, 0.02317
0.93489, 0.04281
0.94182, 0.02153
0.95013, 0.04936
0.95013, 0.03626
0.95844, 0.02153
0.96675, 0.04608
0.96675, 0.03299
0.97507, 0.02153
0.98338, 0.03626
0.99308, 0.02426
1.00139, 0.04281
1.00832, 0.02317
1.01248, 0.04936
1.01663, 0.03626
1.02495, 0.02317
1.03326, 0.03626
1.04157, 0.02317
1.05127, 0.03626
1.05820, 0.01989
1.06790, 0.04608
1.06235, 0.03626
1.07482, 0.01989
1.08452, 0.05263
1.07898, 0.04281
1.09145, 0.01989
1.09976, 0.05590
1.09976, 0.04281
1.10808, 0.01989
1.11639, 0.05590
1.11639, 0.04281
1.12470, 0.01989
1.13440, 0.05263
1.12886, 0.04281
1.14133, 0.01989
1.14964, 0.05345
1.15795, 0.01989
1.16488, 0.05918
1.17458, 0.04936
1.18289, 0.06245
1.19259, 0.04936
1.19121, 0.01989
1.19952, 0.06573
1.20922, 0.05590
1.22446, 0.05754
1.24109, 0.05754
1.25910, 0.06245
1.25355, 0.04936
1.27434, 0.08209
1.27295, 0.06573
1.29096, 0.07882
1.29096, 0.06736
1.30759, 0.07064
1.32422, 0.07064
1.34084, 0.07064
1.35747, 0.07718
1.37409, 0.08619
1.39072, 0.09519
1.39072, 0.08209
1.40735, 0.09519
1.40735, 0.08209
1.42397, 0.09192
1.42259, 0.07664
1.44198, 0.08209
1.44060, 0.06736
1.45861, 0.09519
1.45307, 0.07718
1.47524, 0.10501
1.46969, 0.09519
1.49048, 0.10583
1.50710, 0.10337
1.52373, 0.11483
1.52373, 0.10174
1.54035, 0.11811
1.53897, 0.10392
1.55837, 0.11483
1.55698, 0.10010
1.57499, 0.12465
1.56945, 0.11483
1.59023, 0.12302
1.60824, 0.13120
1.60270, 0.12138
1.62349, 0.13611
1.64150, 0.14430
1.63595, 0.13447
1.65674, 0.14511
1.67475, 0.15739
1.66921, 0.14757
1.68999, 0.16230
1.70662, 0.16885
1.72463, 0.17703
1.71909, 0.16721
1.73987, 0.18194
1.75788, 0.19340
1.75234, 0.18031
1.77312, 0.19749
1.78975, 0.21959
1.78975, 0.20650
1.79944, 0.23269
1.80222, 0.21632
1.81607, 0.24578
1.81053, 0.23269
1.83270, 0.25560
1.82716, 0.24578
1.84101, 0.27197
1.84378, 0.25560
1.85764, 0.28507
1.85209, 0.27197
1.87426, 0.29816
1.86872, 0.28507
1.89089, 0.31453
1.88535, 0.30471
1.89920, 0.33090
1.90613, 0.35054
1.90197, 0.31453
1.91583, 0.36364
1.91306, 0.33636
1.92414, 0.38328
1.92691, 0.35873
1.94077, 0.39965
1.93522, 0.38492
1.94908, 0.41602
1.95739, 0.43566
1.95185, 0.39965
1.96432, 0.45530
1.96016, 0.41602
1.97263, 0.46840
1.97125, 0.44002
1.98095, 0.48149
1.97679, 0.45530
1.99064, 0.49459
1.98926, 0.47331
2.00727, 0.50768
2.00173, 0.49459
2.02251, 0.51177
2.03914, 0.52078
2.04052, 0.50441
2.05161, 0.52078
2.05438, 0.50441
2.06546, 0.49459
2.07378, 0.47604
2.08070, 0.49131
2.09040, 0.47494
2.08902, 0.45858
2.09871, 0.44766
2.10149, 0.46840
2.10703, 0.43457
2.10980, 0.45530
2.11534, 0.42147
2.11811, 0.44221
2.12642, 0.42911
2.13058, 0.41602
2.13197, 0.39965
2.14305, 0.40947
2.14582, 0.39092
2.15691, 0.38219
2.16383, 0.36855
2.17215, 0.38001
2.18184, 0.36364
2.19016, 0.34509
2.19709, 0.36036
2.20678, 0.34399
2.20540, 0.32926
2.22202, 0.34727
2.22064, 0.33199
2.23865, 0.33745
2.24004, 0.32108
2.25528, 0.32108
2.25528, 0.30798
2.27052, 0.30798
2.28160, 0.29925
2.29684, 0.30144
2.29684, 0.28998
2.31347, 0.29816
2.31347, 0.28507
2.33009, 0.29816
2.33009, 0.28507
2.34672, 0.29816
2.34672, 0.28507
2.36335, 0.30471
2.36335, 0.28670
2.37997, 0.30144
2.37859, 0.28616
2.38967, 0.27743
2.39798, 0.29816
2.40353, 0.27525
2.41322, 0.31780
2.41461, 0.30144
2.40907, 0.29161
2.42292, 0.33090
2.42985, 0.31126
2.42985, 0.29816
2.43816, 0.33417
2.43816, 0.32108
2.44648, 0.30471
2.44648, 0.29161
2.44509, 0.27525
2.45479, 0.31453
2.45479, 0.26297
2.46449, 0.29816
2.46310, 0.28179
2.46310, 0.25069
2.47142, 0.26542
2.48111, 0.31780
2.47973, 0.30144
2.47973, 0.28834
2.47973, 0.27525
2.47973, 0.25724
2.49636, 0.32435
2.49636, 0.31126
2.49636, 0.29816
2.49636, 0.28507
2.49636, 0.27197
2.50605, 0.25888
2.51298, 0.31453
2.51298, 0.30144
2.51298, 0.28834
2.51298, 0.27525
2.52268, 0.25888
2.52129, 0.24414
2.53099, 0.31780
2.52961, 0.30144
2.52961, 0.28834
2.52961, 0.27525
2.53931, 0.35054
2.53792, 0.33417
2.53376, 0.25888
2.54762, 0.37018
2.54208, 0.31780
2.54208, 0.30471
2.55593, 0.34727
2.55039, 0.33745
2.56286, 0.37673
2.56286, 0.36364
2.57117, 0.35054
2.57117, 0.33745
2.57533, 0.36364
2.57949, 0.32435
2.58780, 0.34727
2.58780, 0.33417
2.58780, 0.30880
2.59750, 0.29816
2.60581, 0.33090
2.60442, 0.31453
2.61412, 0.35054
2.61274, 0.30144
2.62244, 0.38328
2.62105, 0.36691
2.62244, 0.33090
2.62105, 0.31617
2.62936, 0.35218
2.63768, 0.38983
2.63768, 0.37673
2.63906, 0.36036
2.65569, 0.39637
2.65430, 0.38001
2.65430, 0.36691
2.65430, 0.35545
2.66262, 0.42911
2.66262, 0.41602
2.67231, 0.45530
2.67093, 0.43893
2.67093, 0.40783
2.66677, 0.38983
2.66677, 0.37673
2.66677, 0.36364
2.67924, 0.42584
2.68894, 0.46840
2.68756, 0.45203
2.68756, 0.43893
2.69171, 0.42256
2.69171, 0.40947
2.69171, 0.39146
2.70418, 0.46840
2.70280, 0.45203
2.71388, 0.44221
2.72081, 0.46185
2.72219, 0.42911
2.73051, 0.44875
2.73882, 0.48149
2.73743, 0.46512
2.73743, 0.42666
2.74713, 0.50113
2.74575, 0.45203
2.75544, 0.48149
2.75406, 0.46512
2.76237, 0.49786
2.76376, 0.44985
2.77069, 0.47822
2.77069, 0.46512
2.78038, 0.44875
2.77761, 0.43020
2.78731, 0.46840
2.79562, 0.45530
2.79562, 0.44221
2.79424, 0.42584
2.80394, 0.46840
2.81225, 0.45530
2.80809, 0.44221
2.82056, 0.46840
2.83026, 0.48149
2.82888, 0.46021
2.83858, 0.50113
2.84412, 0.48149
2.85520, 0.51423
2.85382, 0.49786
2.87183, 0.52078
2.87044, 0.50441
2.87044, 0.49295
2.87876, 0.54042
2.88707, 0.55351
2.88707, 0.52732
2.88707, 0.51423
2.88707, 0.50113
2.89538, 0.54042
2.90508, 0.55351
2.90508, 0.52842
2.89954, 0.50441
2.92171, 0.56006
2.91616, 0.54697
2.91616, 0.53387
2.93833, 0.57970
2.93279, 0.56170
2.95496, 0.58953
2.94942, 0.57479
2.96327, 0.60589
2.97020, 0.59280
2.97851, 0.61899
2.97851, 0.60589
2.98821, 0.64518
2.98682, 0.62881
2.99652, 0.61244
3.00345, 0.65827
3.00345, 0.64518
3.00484, 0.62881
2.99929, 0.59280
3.02146, 0.67792
3.02008, 0.66155
3.02008, 0.64845
3.01592, 0.63863
3.03809, 0.69101
3.03255, 0.67301
3.05471, 0.71720
3.05333, 0.70083
3.04917, 0.69101
3.07134, 0.73030
3.06580, 0.71229
3.08797, 0.74994
3.08520, 0.73248
3.10459, 0.76303
3.09905, 0.74994
3.12122, 0.77613
3.11568, 0.76303
3.13785, 0.78595
3.13230, 0.77613
3.14616, 0.80232
3.16278, 0.81214
3.15724, 0.80232
3.17110, 0.82851
3.17387, 0.81214
3.18772, 0.84160
3.18218, 0.82851
3.20435, 0.85470
3.20296, 0.83997
3.22098, 0.86452
3.21543, 0.85470
3.23622, 0.87270
3.25284, 0.87925
