Frequency,Absorbance
2.64858,0.75834
2.64858,0.72217
2.64858,0.71011
2.64858,0.69806
2.64858,0.686
2.64858,0.67394
2.65985,0.74628
2.65824,0.73121
2.66789,0.76437
2.67916,0.75231
2.67755,0.73724
2.67755,0.72669
2.68882,0.77039
2.69687,0.75231
2.69526,0.73724
2.70814,0.78848
2.70653,0.77341
2.70653,0.76135
2.7017,0.72368
2.71619,0.75382
2.72585,0.80656
2.72585,0.79451
2.72585,0.78245
2.72746,0.76738
2.74516,0.81862
2.74516,0.80656
2.74516,0.79451
2.74355,0.77944
2.75482,0.76813
2.76609,0.82465
2.76448,0.80958
2.76448,0.79752
2.76448,0.78546
2.76448,0.75683
2.77575,0.84273
2.77575,0.77039
2.7838,0.82465
2.7838,0.81259
2.7838,0.80054
2.7838,0.78848
2.7838,0.75984
2.79507,0.86082
2.79346,0.84575
2.79346,0.83369
2.78863,0.77642
2.80312,0.82465
2.81277,0.87287
2.81277,0.86082
2.81277,0.84876
2.81438,0.83369
2.8337,0.88493
2.83209,0.86986
2.83209,0.8578
2.83048,0.84474
2.85302,0.89699
2.85141,0.88192
2.85141,0.86986
2.8498,0.85579
2.87234,0.90904
2.87073,0.89397
2.87073,0.88192
2.87073,0.86986
2.86912,0.85579
2.89004,0.9211
2.89004,0.90904
2.89004,0.89699
2.89004,0.88493
2.89004,0.87287
2.90131,0.93316
2.91097,0.91507
2.90936,0.90151
2.90453,0.89096
2.92063,0.94521
2.91902,0.93014
2.92868,0.92261
2.93995,0.9633
2.93834,0.94823
2.93834,0.93617
2.948,0.91884
2.95926,0.97535
2.95765,0.96028
2.95765,0.94823
2.95765,0.93617
2.95765,0.90603
2.96731,1.00549
2.96731,0.99344
2.96892,0.91808
2.97697,0.98138
2.97697,0.96932
2.97697,0.95727
2.97697,0.94521
2.97697,0.93316
2.98663,1.00549
2.98663,0.99344
2.9818,0.9211
2.9979,0.98138
2.99629,0.96631
2.99629,0.95425
2.99468,0.94019
3.00756,1.01152
3.00595,0.99645
3.01561,1.02961
3.01561,0.98138
3.01561,0.96932
3.01561,0.95727
3.014,0.9422
3.02688,1.01755
3.02527,1.00248
3.02527,0.99042
3.03492,1.03563
3.03331,0.97234
3.04619,1.02358
3.04458,1.00851
3.04458,0.99645
3.04458,0.9844
3.05424,1.04166
3.04941,0.97234
3.06551,1.02961
3.0639,1.01454
3.0639,1.00248
3.05907,0.98892
3.07517,1.04769
3.08483,1.02961
3.08322,1.01604
3.08161,0.99947
3.09288,1.05975
3.09288,1.04769
3.10414,1.03563
3.10254,1.02207
3.1138,1.06578
3.11219,1.05071
3.12346,1.03563
3.12185,1.02056
3.11702,1.01152
3.13312,1.08989
3.13151,1.07482
3.13151,1.06276
3.13151,1.05071
3.14117,1.03563
3.14117,1.02358
3.15083,1.10797
3.15083,1.09592
3.15083,1.08386
3.15083,1.0718
3.15083,1.05975
3.15244,1.04468
3.1621,1.12003
3.17176,1.10194
3.17015,1.08687
3.17015,1.07482
3.17015,1.06276
3.16854,1.0487
3.18141,1.13209
3.1798,1.11702
3.18946,1.10194
3.18946,1.08989
3.18463,1.07783
3.19912,1.13811
3.19912,1.12606
3.19912,1.114
3.20878,1.09742
3.21844,1.13811
3.21844,1.12606
3.21844,1.114
3.2281,1.09742
3.23937,1.15017
3.23776,1.1351
3.23776,1.12304
3.23776,1.11099
3.25707,1.1562
3.25707,1.14414
3.25868,1.12907
3.25224,1.12003
3.25224,1.10797
3.27639,1.16223
3.27639,1.15017
3.27478,1.1351
3.28605,1.17428
3.29732,1.16223
3.29571,1.14716
3.29571,1.1351
3.30698,1.18031
3.31664,1.16223
3.31503,1.14716
3.31342,1.1341
3.32629,1.19237
3.32468,1.1773
3.33595,1.21045
3.33595,1.16223
3.33434,1.14716
3.33434,1.13661
3.344,1.19237
3.344,1.18031
3.35366,1.21648
3.35366,1.20442
3.34883,1.16825
3.36493,1.22854
3.36493,1.19337
3.37298,1.21045
3.38425,1.23457
3.38264,1.21949
3.38264,1.20292
3.40356,1.24662
3.40195,1.23155
3.40195,1.21949
3.40195,1.20895
3.42127,1.25265
3.42127,1.24059
3.42127,1.22854
3.41966,1.21347
3.4422,1.25868
3.44059,1.24361
3.44059,1.23155
3.44059,1.221
3.45991,1.26471
3.45991,1.25265
3.45991,1.24059
3.45991,1.22854
3.48083,1.27073
3.47922,1.25566
3.47761,1.2416
3.49854,1.28279
3.49854,1.27073
3.49854,1.25868
3.49693,1.24361
3.51947,1.28279
3.51786,1.26772
3.51786,1.25566
3.51786,1.24511
3.53879,1.28882
3.53718,1.27375
3.53718,1.26169
3.53235,1.25265
3.55649,1.30088
3.55649,1.28882
3.5581,1.27375
3.55166,1.26471
3.57581,1.30088
3.57581,1.28882
3.5742,1.27375
3.58547,1.26471
3.58547,1.25265
3.59513,1.30088
3.59513,1.28882
3.59513,1.27676
3.59513,1.24059
3.60479,1.26471
3.6064,1.24964
3.61444,1.30088
3.61444,1.28882
3.61444,1.27676
3.6241,1.26471
3.63376,1.30088
3.63376,1.28882
3.63376,1.27676
3.63376,1.25265
3.63215,1.23758
3.64342,1.26471
3.64503,1.22552
3.65308,1.30088
3.65308,1.28882
3.65308,1.27676
3.65308,1.25265
3.65308,1.24059
3.66274,1.26471
3.66113,1.22552
3.67401,1.30088
3.6724,1.2858
3.6724,1.27526
3.66757,1.25265
3.66757,1.24059
3.69171,1.31293
3.69171,1.30088
3.69171,1.28882
3.69171,1.27676
3.71103,1.30389
3.7062,1.29033
3.72069,1.32499
3.73035,1.30088
3.74001,1.32876
3.74967,1.3054
3.7545,1.34006
3.77059,1.31293
3.76415,1.30088
3.7883,1.34307
3.7883,1.33102
3.7883,1.31896
3.7883,1.3069
3.78669,1.29183
3.79957,1.28279
3.79796,1.26772
3.80762,1.30088
3.81889,1.28982
3.81245,1.27676
3.81245,1.26471
3.82694,1.36719
3.82855,1.33403
3.82211,1.32499
3.82211,1.3069
3.83659,1.3491
3.84625,1.3702
3.84625,1.33478
3.85752,1.35513
3.86557,1.37321
3.86396,1.33503
3.87684,1.38527
3.87684,1.36216
3.8704,1.3491
3.89616,1.3913
3.89294,1.37422
3.91547,1.40335
3.91386,1.38828
3.91225,1.37422
3.93318,1.40938
3.93318,1.39733
3.93318,1.38527
3.93318,1.37321
3.95411,1.41541
3.9525,1.40034
3.9525,1.38828
3.95089,1.37422
3.96216,1.35513
3.97343,1.42747
3.97182,1.4124
3.97182,1.40034
3.97182,1.38828
3.97182,1.37623
3.97182,1.36417
3.97343,1.34307
3.99113,1.4335
3.99113,1.42144
3.99113,1.40938
3.99113,1.39733
3.99113,1.38527
3.9863,1.37321
3.9863,1.36116
3.9863,1.3491
3.9863,1.33704
4.01206,1.43952
4.01045,1.42445
4.01045,1.4124
4.01045,1.40185
4.00562,1.3913
4.02977,1.44555
4.02977,1.4335
4.02977,1.42144
4.02494,1.40938
4.04104,1.45761
4.04909,1.43952
4.04909,1.42747
4.05874,1.46364
4.05874,1.45158
4.0684,1.47569
4.0684,1.435
4.07806,1.46364
4.07806,1.45158
4.08933,1.47569
4.08772,1.44404
4.09899,1.45459
4.10865,1.49378
4.10704,1.47871
4.10704,1.46665
4.12635,1.49981
4.12635,1.48775
4.12635,1.47569
4.12635,1.46364
4.14567,1.50583
4.14567,1.49378
4.14567,1.48172
4.14567,1.46966
4.14567,1.45761
4.15694,1.44254
4.1666,1.51789
4.16499,1.50282
4.16499,1.49076
4.16499,1.47871
4.16499,1.46665
4.16499,1.45459
4.17465,1.44103
4.18431,1.52392
4.18431,1.51186
4.18431,1.49981
4.18431,1.48775
4.18431,1.47569
4.18431,1.46364
4.17948,1.45158
4.19558,1.53597
4.20362,1.51789
4.20362,1.50583
4.20362,1.49378
4.20362,1.48172
4.20362,1.46966
4.19879,1.45761
4.19879,1.44555
4.19879,1.4335
4.21489,1.542
4.21328,1.52693
4.22294,1.51186
4.22455,1.49679
4.21811,1.48775
4.21811,1.47268
4.23421,1.54803
4.2326,1.53296
4.2326,1.5209
4.24226,1.50433
4.25353,1.56009
4.25192,1.54502
4.25192,1.53296
4.25192,1.52241
4.25675,1.50885
4.27284,1.57214
4.27123,1.55707
4.27123,1.54502
4.26962,1.53196
4.29216,1.5842
4.29055,1.56913
4.29055,1.55707
4.29055,1.54502
4.28572,1.53597
4.30987,1.59626
4.30987,1.5842
4.30987,1.57214
4.30826,1.55707
4.32114,1.60831
4.32919,1.59023
